step,value,wall_time
390113,2.2584116458892822,1788541175.1594398
390114,2.269775152206421,1788541175.331668
390115,2.224106550216675,1788541175.5046444
390116,2.314971446990967,1788541175.6750038
390117,2.2179043292999268,1788541175.8446276
390118,2.289466381072998,1788541176.015991
390119,2.273130178451538,1788541176.187165
390120,2.26806378364563,1788541176.3585079
390121,2.314290761947632,1788541176.527363
390122,2.2586498260498047,1788541176.6986408
390123,2.331983804702759,1788541176.869855
390124,2.3239033222198486,1788541177.0397642
390125,2.2715954780578613,1788541177.2113512
390126,2.321408748626709,1788541177.381777
390127,2.2145042419433594,1788541177.5546944
390128,2.328953742980957,1788541177.7244246
390129,2.3260443210601807,1788541177.8939705
390130,2.3197245597839355,1788541178.0643704
390131,2.2750158309936523,1788541178.233596
390132,2.2775089740753174,1788541178.4048133
390133,2.2645633220672607,1788541178.5749543
390134,2.259280204772949,1788541178.7440982
390135,2.332751989364624,1788541178.9156103
390136,2.298759698867798,1788541179.086166
390137,2.227138042449951,1788541179.2584977
390138,2.2167303562164307,1788541179.4284658
390139,2.3750181198120117,1788541179.5981522
390140,2.303867816925049,1788541179.769182
390141,2.255918502807617,1788541179.9394014
390142,2.1972298622131348,1788541180.1104622
390143,2.186823606491089,1788541180.2811637
390144,2.23500657081604,1788541180.4511347
390145,2.255669116973877,1788541180.6237557
390146,2.2766690254211426,1788541180.7991216
390147,2.22757625579834,1788541180.9728663
390148,2.2919533252716064,1788541181.1449761
390149,2.225560426712036,1788541181.3161387
390150,2.268467664718628,1788541181.4853919
390151,2.2775824069976807,1788541181.655645
390152,2.2428925037384033,1788541181.8253787
390153,2.205752372741699,1788541181.9972732
390154,2.2790284156799316,1788541182.16849
390155,2.331343173980713,1788541182.3390636
390156,2.240403890609741,1788541182.511979
390157,2.3038222789764404,1788541182.6914642
390158,2.262648582458496,1788541182.8617606
390159,2.3249351978302,1788541183.033875
390160,2.1963446140289307,1788541183.2047427
390161,2.2729504108428955,1788541183.3757882
390162,2.321157693862915,1788541183.5462067
390163,2.2466979026794434,1788541183.7152867
390164,2.331059455871582,1788541183.8871334
390165,2.303708553314209,1788541184.0567005
390166,2.337970495223999,1788541184.2275982
390167,2.265411615371704,1788541184.3981836
390168,2.2984044551849365,1788541184.567075
390169,2.353055238723755,1788541184.7384927
390170,2.2070884704589844,1788541184.9088082
390171,2.2688992023468018,1788541185.0805488
390172,2.2930872440338135,1788541185.250905
390173,2.270806074142456,1788541185.4204984
390174,2.3245394229888916,1788541185.5920763
390175,2.3035037517547607,1788541185.7611308
390176,2.219374656677246,1788541185.9310498
390177,2.2666313648223877,1788541186.103048
390178,2.271604061126709,1788541186.2739801
390179,2.248096227645874,1788541186.4458997
390180,2.2944743633270264,1788541186.61583
390181,2.277308702468872,1788541186.787251
390182,2.2209694385528564,1788541186.958101
390183,2.3595902919769287,1788541187.1288185
390184,2.284130334854126,1788541187.3030088
390185,2.3156416416168213,1788541187.4744215
390186,2.303886651992798,1788541187.6482165
390187,2.330024242401123,1788541187.818312
390188,2.300004243850708,1788541187.9895658
390189,2.3260273933410645,1788541188.1589699
390190,2.3111021518707275,1788541188.3299906
390191,2.325690507888794,1788541188.5017738
390192,2.3004910945892334,1788541188.6711266
390193,2.288280725479126,1788541188.8424294
390194,2.263566255569458,1788541189.0131822
390195,2.2746822834014893,1788541189.185323
390196,2.279975414276123,1788541189.3556128
390197,2.300426483154297,1788541189.5261204
390198,2.3015050888061523,1788541189.6975021
390199,2.2697250843048096,1788541189.8692558
390200,2.2692744731903076,1788541190.0402293
390201,2.2931549549102783,1788541191.674878
390202,2.277475357055664,1788541191.8469868
390203,2.3337390422821045,1788541192.017261
390204,2.2044920921325684,1788541192.1914651
390205,2.2588229179382324,1788541192.363468
390206,2.3232951164245605,1788541192.5375645
390207,2.280376434326172,1788541192.7091997
390208,2.3305065631866455,1788541192.8800695
390209,2.2859981060028076,1788541193.0498796
390210,2.3297793865203857,1788541193.2218544
390211,2.2543933391571045,1788541193.3921099
390212,2.332524299621582,1788541193.563129
390213,2.3146190643310547,1788541193.7342408
390214,2.337108850479126,1788541193.9044447
390215,2.2213613986968994,1788541194.0755603
390216,2.2674784660339355,1788541194.2468495
390217,2.303267240524292,1788541194.4225311
390218,2.291795492172241,1788541194.5937338
390219,2.278385877609253,1788541194.764254
390220,2.2530593872070312,1788541194.9372537
390221,2.1998291015625,1788541195.107032
390222,2.296461582183838,1788541195.2785692
390223,2.301166534423828,1788541195.4492552
390224,2.3082587718963623,1788541195.621017
390225,2.2788007259368896,1788541195.7915227
390226,2.230756998062134,1788541195.9604645
390227,2.2809791564941406,1788541196.1325943
390228,2.284895181655884,1788541196.3056722
390229,2.2845730781555176,1788541196.478387
390230,2.244316577911377,1788541196.649792
390231,2.276157855987549,1788541196.8219938
390232,2.3034567832946777,1788541196.9918728
390233,2.2477972507476807,1788541197.161523
390234,2.273380756378174,1788541197.332261
390235,2.3183753490448,1788541197.501524
390236,2.2614357471466064,1788541197.6719449
390237,2.2640974521636963,1788541197.8442402
390238,2.2756552696228027,1788541198.0153787
390239,2.267871141433716,1788541198.1877358
390240,2.263733386993408,1788541198.3587213
390241,2.2695231437683105,1788541198.530607
390242,2.2780227661132812,1788541198.7018142
390243,2.2781333923339844,1788541198.871965
390244,2.20233416557312,1788541199.0428836
390245,2.3132543563842773,1788541199.213064
390246,2.2838943004608154,1788541199.3848789
390247,2.244048833847046,1788541199.555499
390248,2.329169988632202,1788541199.7267015
390249,2.255035400390625,1788541199.897339
390250,2.267577648162842,1788541200.067595
390251,2.2516610622406006,1788541200.2388465
390252,2.2756192684173584,1788541200.4112477
390253,2.3371167182922363,1788541200.583688
390254,2.254551887512207,1788541200.7565587
390255,2.2302587032318115,1788541200.9299312
390256,2.234316825866699,1788541201.1018503
390257,2.3193066120147705,1788541201.2768447
390258,2.2281007766723633,1788541201.4492953
390259,2.2703049182891846,1788541201.6230316
390260,2.2902543544769287,1788541201.795209
390261,2.3023760318756104,1788541201.9693012
390262,2.3140456676483154,1788541202.1409523
390263,2.253117084503174,1788541202.3122885
390264,2.3357279300689697,1788541202.483417
390265,2.2587966918945312,1788541202.6626356
390266,2.2729318141937256,1788541202.8336372
390267,2.2729926109313965,1788541203.0066159
390268,2.3033530712127686,1788541203.176829
390269,2.259711742401123,1788541203.3471498
390270,2.3052685260772705,1788541203.5214677
390271,2.308595657348633,1788541203.69332
390272,2.1886301040649414,1788541203.8657172
390273,2.255350112915039,1788541204.0366983
390274,2.3063273429870605,1788541204.2095823
390275,2.280564069747925,1788541204.3809803
390276,2.235854148864746,1788541204.5534053
390277,2.2358508110046387,1788541204.723535
390278,2.2616372108459473,1788541204.8944592
390279,2.277926206588745,1788541205.0665362
390280,2.3200485706329346,1788541205.2365687
390281,2.261531352996826,1788541205.4078882
390282,2.259030342102051,1788541205.5793283
390283,2.3034679889678955,1788541205.7503676
390284,2.3056490421295166,1788541205.9216635
390285,2.2983314990997314,1788541206.0932887
390286,2.2367684841156006,1788541206.2653432
390287,2.292919397354126,1788541206.4347255
390288,2.2010130882263184,1788541206.605867
390289,2.3092570304870605,1788541206.7772028
390290,2.2649285793304443,1788541206.947207
390291,2.2929906845092773,1788541207.1198955
390292,2.259225368499756,1788541207.2900817
390293,2.3165876865386963,1788541207.4628885
390294,2.371821641921997,1788541207.632743
390295,2.3418688774108887,1788541207.8061154
390296,2.2853803634643555,1788541207.9769573
390297,2.2880778312683105,1788541208.149333
390298,2.331716537475586,1788541208.320699
390299,2.3137457370758057,1788541208.489172
390300,2.3018839359283447,1788541208.661073
390301,2.2108001708984375,1788541208.833579
390302,2.310532331466675,1788541209.006351
390303,2.3371870517730713,1788541209.1771824
390304,2.3197550773620605,1788541209.3483431
390305,2.278632402420044,1788541209.5196743
390306,2.303377151489258,1788541209.6892724
390307,2.3137123584747314,1788541209.8603094
390308,2.331836223602295,1788541210.0310273
390309,2.2486484050750732,1788541210.2013662
390310,2.3558778762817383,1788541210.3746977
390311,2.245509386062622,1788541210.5457335
390312,2.365487575531006,1788541210.7181296
390313,2.3204028606414795,1788541210.8883667
390314,2.2980711460113525,1788541211.0586743
390315,2.33705472946167,1788541211.2329347
390316,2.2717971801757812,1788541211.4064403
390317,2.2452731132507324,1788541211.5769405
390318,2.2737112045288086,1788541211.7462664
390319,2.29744291305542,1788541211.9179394
390320,2.2535388469696045,1788541212.088747
390321,2.1760268211364746,1788541212.2600005
390322,2.2911531925201416,1788541212.431677
390323,2.241239547729492,1788541212.602897
390324,2.3557937145233154,1788541212.7744806
390325,2.2299892902374268,1788541212.94442
390326,2.303187370300293,1788541213.117346
390327,2.2975873947143555,1788541213.2881641
390328,2.2662277221679688,1788541213.4598157
390329,2.250044345855713,1788541213.6316636
390330,2.2800164222717285,1788541213.801072
390331,2.404608726501465,1788541213.9727006
390332,2.242285966873169,1788541214.1414897
390333,2.258902072906494,1788541214.3108096
390334,2.3256523609161377,1788541214.4820523
390335,2.2737338542938232,1788541214.6510017
390336,2.2210447788238525,1788541214.8217013
390337,2.1948306560516357,1788541214.9926527
390338,2.3378429412841797,1788541215.1617348
390339,2.2426552772521973,1788541215.3331203
390340,2.2504701614379883,1788541215.5040238
390341,2.2861342430114746,1788541215.6764898
390342,2.236541748046875,1788541215.847948
390343,2.2544467449188232,1788541216.0178971
390344,2.307595729827881,1788541216.188677
390345,2.258636951446533,1788541216.3595157
390346,2.252387285232544,1788541216.5329094
390347,2.2761924266815186,1788541216.7019494
390348,2.278062582015991,1788541216.8717544
390349,2.290282726287842,1788541217.0431108
390350,2.3150084018707275,1788541217.2131872
390351,2.2735328674316406,1788541217.3859947
390352,2.316136360168457,1788541217.556183
390353,2.2981770038604736,1788541217.727669
390354,2.3271994590759277,1788541217.8988383
390355,2.2879295349121094,1788541218.068515
390356,2.2690751552581787,1788541218.239699
390357,2.2556891441345215,1788541218.4110932
390358,2.2699296474456787,1788541218.5840008
390359,2.32417368888855,1788541218.7529354
390360,2.2604660987854004,1788541218.9232183
390361,2.2928192615509033,1788541219.093795
390362,2.2987220287323,1788541219.2630262
390363,2.309563636779785,1788541219.434933
390364,2.2760424613952637,1788541219.6047971
390365,2.2683115005493164,1788541219.7763207
390366,2.310443639755249,1788541219.9477806
390367,2.26898193359375,1788541220.1170244
390368,2.306755781173706,1788541220.2883344
390369,2.302155017852783,1788541220.4580133
390370,2.308680772781372,1788541220.6307404
390371,2.2588019371032715,1788541220.8010087
390372,2.2471632957458496,1788541220.9718957
390373,2.305351495742798,1788541221.1440456
390374,2.309847831726074,1788541221.3167586
390375,2.2799265384674072,1788541221.4894614
390376,2.2400240898132324,1788541221.6602886
390377,2.274719715118408,1788541221.833739
390378,2.361036777496338,1788541222.0048795
390379,2.3456950187683105,1788541222.176851
390380,2.268171548843384,1788541222.3477929
390381,2.2969274520874023,1788541222.5208473
390382,2.2265679836273193,1788541222.7017272
390383,2.356163740158081,1788541222.8728492
390384,2.370062828063965,1788541223.0476446
390385,2.2572672367095947,1788541223.2181222
390386,2.3195841312408447,1788541223.39108
390387,2.191760778427124,1788541223.563214
390388,2.2544615268707275,1788541223.7339797
390389,2.280532121658325,1788541223.9054682
390390,2.2871270179748535,1788541224.0768454
390391,2.2032456398010254,1788541224.2499232
390392,2.247105121612549,1788541224.4208803
390393,2.2829577922821045,1788541224.593523
390394,2.188863515853882,1788541224.7642238
390395,2.2875442504882812,1788541224.9361475
390396,2.228569507598877,1788541225.106543
390397,2.294412612915039,1788541225.2827904
390398,2.318324327468872,1788541225.453726
390399,2.2664542198181152,1788541225.6263707
390400,2.1751577854156494,1788541225.7962105
390401,2.2902989387512207,1788541227.4484866
390402,2.2528388500213623,1788541227.6208422
390403,2.251746416091919,1788541227.7937772
390404,2.2942698001861572,1788541227.9657834
390405,2.317697286605835,1788541228.1400864
390406,2.2508888244628906,1788541228.3118765
390407,2.3403704166412354,1788541228.4827008
390408,2.331289768218994,1788541228.6549888
390409,2.242023468017578,1788541228.8262904
390410,2.2629921436309814,1788541228.9963746
390411,2.264554500579834,1788541229.1649747
390412,2.3128132820129395,1788541229.3376718
390413,2.2702436447143555,1788541229.508403
390414,2.306666374206543,1788541229.6798165
390415,2.2711586952209473,1788541229.8513505
390416,2.2748758792877197,1788541230.020666
390417,2.288769006729126,1788541230.193271
390418,2.3134024143218994,1788541230.363605
390419,2.318502426147461,1788541230.5358262
390420,2.3612029552459717,1788541230.705006
390421,2.3203485012054443,1788541230.8764575
390422,2.248734474182129,1788541231.0464993
390423,2.312351703643799,1788541231.216512
390424,2.303912401199341,1788541231.3894098
390425,2.265181064605713,1788541231.5585322
390426,2.263035297393799,1788541231.7301028
390427,2.252098560333252,1788541231.9013608
390428,2.2425808906555176,1788541232.070811
390429,2.22890567779541,1788541232.2436683
390430,2.247480869293213,1788541232.4154017
390431,2.277879238128662,1788541232.58729
390432,2.261380910873413,1788541232.7581308
390433,2.315969228744507,1788541232.9297526
390434,2.273257255554199,1788541233.0992615
390435,2.267284631729126,1788541233.269448
390436,2.3668458461761475,1788541233.4404833
390437,2.298750877380371,1788541233.609827
390438,2.359381675720215,1788541233.7839267
390439,2.2304461002349854,1788541233.953092
390440,2.368830442428589,1788541234.1239634
390441,2.270221471786499,1788541234.2952123
390442,2.257636308670044,1788541234.4669354
390443,2.3510468006134033,1788541234.6393278
390444,2.325990676879883,1788541234.809937
390445,2.2853822708129883,1788541234.9809055
390446,2.37294864654541,1788541235.149902
390447,2.3136229515075684,1788541235.320333
390448,2.2846603393554688,1788541235.4909623
390449,2.2702596187591553,1788541235.661841
390450,2.2594356536865234,1788541235.834652
390451,2.2516770362854004,1788541236.0054786
390452,2.2969231605529785,1788541236.17698
390453,2.2448601722717285,1788541236.3457
390454,2.2621142864227295,1788541236.5176709
390455,2.316019058227539,1788541236.688953
390456,2.2937769889831543,1788541236.8597198
390457,2.2057392597198486,1788541237.0308623
390458,2.261075496673584,1788541237.2004783
390459,2.274643659591675,1788541237.373267
390460,2.2843575477600098,1788541237.5440524
390461,2.322409152984619,1788541237.7177083
390462,2.2715768814086914,1788541237.88823
390463,2.3098809719085693,1788541238.0576515
390464,2.2746498584747314,1788541238.2302718
390465,2.2643654346466064,1788541238.400841
390466,2.263672113418579,1788541238.5720642
390467,2.2247211933135986,1788541238.7419076
390468,2.24379301071167,1788541238.9149456
390469,2.389749050140381,1788541239.0856519
390470,2.264601945877075,1788541239.255489
390471,2.2281675338745117,1788541239.428331
390472,2.305854320526123,1788541239.599127
390473,2.3288042545318604,1788541239.771081
390474,2.29426908493042,1788541239.940849
390475,2.34236216545105,1788541240.1110897
390476,2.25024151802063,1788541240.2819467
390477,2.309659957885742,1788541240.4512315
390478,2.2314295768737793,1788541240.6226346
390479,2.2968013286590576,1788541240.792644
390480,2.3470139503479004,1788541240.9640818
390481,2.283679246902466,1788541241.1346383
390482,2.304736375808716,1788541241.3028157
390483,2.247278928756714,1788541241.473409
390484,2.2638001441955566,1788541241.6451883
390485,2.348395347595215,1788541241.8187907
390486,2.2321879863739014,1788541241.9889636
390487,2.237100601196289,1788541242.159397
390488,2.3012328147888184,1788541242.331413
390489,2.307734489440918,1788541242.5025158
390490,2.2731480598449707,1788541242.6822133
390491,2.1727967262268066,1788541242.8536513
390492,2.2565083503723145,1788541243.0249784
390493,2.2416341304779053,1788541243.1945057
390494,2.2815394401550293,1788541243.3662858
390495,2.2283823490142822,1788541243.5366838
390496,2.3188908100128174,1788541243.708476
390497,2.237405776977539,1788541243.8806634
390498,2.21773624420166,1788541244.0538607
390499,2.3130381107330322,1788541244.2246175
390500,2.329991579055786,1788541244.3958433
390501,2.3117735385894775,1788541244.566654
390502,2.2893757820129395,1788541244.7362323
390503,2.2578325271606445,1788541244.9101176
390504,2.226102113723755,1788541245.0805354
390505,2.286736488342285,1788541245.2524288
390506,2.260746955871582,1788541245.4239
390507,2.2808167934417725,1788541245.596777
390508,2.2120864391326904,1788541245.767497
390509,2.2479162216186523,1788541245.9390323
390510,2.259371042251587,1788541246.1118188
390511,2.295593023300171,1788541246.279108
390512,2.297445058822632,1788541246.4514716
390513,2.279961585998535,1788541246.6219435
390514,2.3033711910247803,1788541246.7922482
390515,2.2525362968444824,1788541246.964044
390516,2.3348190784454346,1788541247.1339111
390517,2.317310333251953,1788541247.3057966
390518,2.275395631790161,1788541247.4746892
390519,2.3165507316589355,1788541247.6442425
390520,2.3061482906341553,1788541247.8153615
390521,2.3153066635131836,1788541247.9853168
390522,2.3263678550720215,1788541248.1561294
390523,2.4024503231048584,1788541248.326551
390524,2.298126459121704,1788541248.4983609
390525,2.2681643962860107,1788541248.6703472
390526,2.243685245513916,1788541248.8404405
390527,2.257042169570923,1788541249.0128267
390528,2.207576036453247,1788541249.1833014
390529,2.3266866207122803,1788541249.3553064
390530,2.3019633293151855,1788541249.526559
390531,2.2387750148773193,1788541249.6972945
390532,2.242621660232544,1788541249.8697577
390533,2.284724712371826,1788541250.0387342
390534,2.252873659133911,1788541250.2111688
390535,2.2003796100616455,1788541250.3803208
390536,2.251819133758545,1788541250.5519807
390537,2.2024877071380615,1788541250.723017
390538,2.323840618133545,1788541250.8939798
390539,2.2788140773773193,1788541251.0650005
390540,2.2619006633758545,1788541251.2353573
390541,2.2808384895324707,1788541251.4086132
390542,2.210973024368286,1788541251.5789402
390543,2.38234281539917,1788541251.7512772
390544,2.2833895683288574,1788541251.9219348
390545,2.2499327659606934,1788541252.0921562
390546,2.246554374694824,1788541252.2632916
390547,2.269456148147583,1788541252.4343255
390548,2.29394268989563,1788541252.6079779
390549,2.236032247543335,1788541252.776825
390550,2.2846944332122803,1788541252.9483745
390551,2.221970796585083,1788541253.1193318
390552,2.2394931316375732,1788541253.289456
390553,2.2847115993499756,1788541253.4611564
390554,2.2625577449798584,1788541253.630397
390555,2.240290641784668,1788541253.8020253
390556,2.275224447250366,1788541253.9727974
390557,2.271639108657837,1788541254.1427739
390558,2.2550299167633057,1788541254.3158853
390559,2.3015177249908447,1788541254.4847069
390560,2.2473433017730713,1788541254.6568534
390561,2.325173854827881,1788541254.8274236
390562,2.3465077877044678,1788541255.0001605
390563,2.336869955062866,1788541255.1703606
390564,2.285475969314575,1788541255.3404832
390565,2.258754253387451,1788541255.5114412
390566,2.283890724182129,1788541255.6818602
390567,2.3124895095825195,1788541255.8535972
390568,2.255962371826172,1788541256.0249326
390569,2.2364702224731445,1788541256.1956165
390570,2.2803783416748047,1788541256.3674395
390571,2.1874337196350098,1788541256.5371046
390572,2.2974019050598145,1788541256.7087638
390573,2.2785897254943848,1788541256.878628
390574,2.306208372116089,1788541257.0492575
390575,2.2707130908966064,1788541257.2211246
390576,2.2397897243499756,1788541257.3904274
390577,2.2709150314331055,1788541257.562134
390578,2.245351552963257,1788541257.7328484
390579,2.32370924949646,1788541257.9043956
390580,2.3492531776428223,1788541258.075997
390581,2.3337082862854004,1788541258.246654
390582,2.342676877975464,1788541258.4174676
390583,2.3514537811279297,1788541258.5869865
390584,2.283980131149292,1788541258.7580683
390585,2.2607600688934326,1788541258.9293375
390586,2.286688804626465,1788541259.0999682
390587,2.2614142894744873,1788541259.2710946
390588,2.274426221847534,1788541259.4422312
390589,2.223886728286743,1788541259.61479
390590,2.24916672706604,1788541259.7840078
390591,2.3311917781829834,1788541259.954703
390592,2.253889560699463,1788541260.125504
390593,2.2600045204162598,1788541260.2947009
390594,2.280555248260498,1788541260.466288
390595,2.2553837299346924,1788541260.637728
390596,2.316253185272217,1788541260.8081653
390597,2.2587575912475586,1788541260.9798331
390598,2.2828402519226074,1788541261.1512346
390599,2.2842493057250977,1788541261.323458
390600,2.2399954795837402,1788541261.4944534
390601,2.2477149963378906,1788541263.1455362
390602,2.2500815391540527,1788541263.3159442
390603,2.331141948699951,1788541263.4852202
390604,2.2845516204833984,1788541263.6566823
390605,2.3209409713745117,1788541263.8278205
390606,2.3757405281066895,1788541263.9997642
390607,2.324427366256714,1788541264.1700423
390608,2.248830795288086,1788541264.3410566
390609,2.3162589073181152,1788541264.5119019
390610,2.2724015712738037,1788541264.6827617
390611,2.260904312133789,1788541264.854435
390612,2.261479139328003,1788541265.0262785
390613,2.2910192012786865,1788541265.199471
390614,2.271639347076416,1788541265.370136
390615,2.2220115661621094,1788541265.5398507
390616,2.2385377883911133,1788541265.7119508
390617,2.3014070987701416,1788541265.881486
390618,2.2527763843536377,1788541266.0532324
390619,2.282745838165283,1788541266.2241268
390620,2.26670241355896,1788541266.393936
390621,2.19473934173584,1788541266.5656013
390622,2.286100149154663,1788541266.734554
390623,2.3080835342407227,1788541266.9081135
390624,2.242914915084839,1788541267.0801506
390625,2.2382023334503174,1788541267.251628
390626,2.2712020874023438,1788541267.4228418
390627,2.283900022506714,1788541267.5920699
390628,2.2692134380340576,1788541267.764415
390629,2.2504334449768066,1788541267.9350965
390630,2.227311611175537,1788541268.1062226
390631,2.348015069961548,1788541268.2768912
390632,2.2143044471740723,1788541268.4463692
390633,2.288907527923584,1788541268.6176224
390634,2.238321304321289,1788541268.788727
390635,2.2536520957946777,1788541268.9615316
390636,2.230644464492798,1788541269.1323617
390637,2.2707998752593994,1788541269.3032568
390638,2.2202346324920654,1788541269.4744084
390639,2.247610092163086,1788541269.6442752
390640,2.2928667068481445,1788541269.8168297
390641,2.2523350715637207,1788541269.987588
390642,2.2735300064086914,1788541270.1572325
390643,2.253967523574829,1788541270.3281095
390644,2.2993178367614746,1788541270.4992316
390645,2.2822623252868652,1788541270.6705225
390646,2.2896006107330322,1788541270.842156
390647,2.2839128971099854,1788541271.0148592
390648,2.302727699279785,1788541271.1860921
390649,2.2888216972351074,1788541271.3562977
390650,2.360924005508423,1788541271.5279315
390651,2.2581417560577393,1788541271.6969213
390652,2.351450204849243,1788541271.8666806
390653,2.2073776721954346,1788541272.0413005
390654,2.2757720947265625,1788541272.211975
390655,2.2238471508026123,1788541272.383243
390656,2.2953128814697266,1788541272.5536249
390657,2.2796857357025146,1788541272.7267463
390658,2.225375175476074,1788541272.8971665
390659,2.25193452835083,1788541273.0680826
390660,2.326953411102295,1788541273.2401078
390661,2.293074369430542,1788541273.4119306
390662,2.3024208545684814,1788541273.5839214
390663,2.303699016571045,1788541273.7529573
390664,2.279437303543091,1788541273.9249086
390665,2.3529303073883057,1788541274.0954697
390666,2.3013741970062256,1788541274.2664154
390667,2.375044584274292,1788541274.4385266
390668,2.2972517013549805,1788541274.6086059
390669,2.2941620349884033,1788541274.7813964
390670,2.328355312347412,1788541274.9527066
390671,2.3010599613189697,1788541275.123829
390672,2.3487038612365723,1788541275.2943344
390673,2.3172574043273926,1788541275.4641666
390674,2.257760524749756,1788541275.6364608
390675,2.3145058155059814,1788541275.8060834
390676,2.2438442707061768,1788541275.9774294
390677,2.2769649028778076,1788541276.1478653
390678,2.2305564880371094,1788541276.317511
390679,2.2300143241882324,1788541276.488859
390680,2.1990811824798584,1788541276.6591468
390681,2.2275283336639404,1788541276.8288605
390682,2.2803497314453125,1788541277.0006888
390683,2.3480756282806396,1788541277.1708536
390684,2.2117037773132324,1788541277.3420248
390685,2.2469310760498047,1788541277.5129097
390686,2.28338623046875,1788541277.6832614
390687,2.2694263458251953,1788541277.8546183
390688,2.2466228008270264,1788541278.024162
390689,2.2457876205444336,1788541278.1960578
390690,2.324583053588867,1788541278.366732
390691,2.3625097274780273,1788541278.5381694
390692,2.3105809688568115,1788541278.7113032
390693,2.34297251701355,1788541278.881989
390694,2.2063958644866943,1788541279.0538871
390695,2.252335786819458,1788541279.2250133
390696,2.251840829849243,1788541279.3969347
390697,2.378748655319214,1788541279.5675716
390698,2.2662160396575928,1788541279.7373726
390699,2.2480216026306152,1788541279.9085371
390700,2.3322978019714355,1788541280.0795314
390701,2.1503255367279053,1788541280.2511163
390702,2.3091018199920654,1788541280.4211383
390703,2.2649788856506348,1788541280.590923
390704,2.2941153049468994,1788541280.7623806
390705,2.24992036819458,1788541280.932029
390706,2.2880678176879883,1788541281.102461
390707,2.326505422592163,1788541281.273817
390708,2.269951820373535,1788541281.4453115
390709,2.1835052967071533,1788541281.615463
390710,2.301649808883667,1788541281.7848551
390711,2.267937183380127,1788541281.9552476
390712,2.231574773788452,1788541282.1272762
390713,2.3664958477020264,1788541282.2973316
390714,2.2970693111419678,1788541282.4703283
390715,2.314976692199707,1788541282.645319
390716,2.2999908924102783,1788541282.817298
390717,2.2653489112854004,1788541282.987676
390718,2.299100399017334,1788541283.1589422
390719,2.3685381412506104,1788541283.3284771
390720,2.23651385307312,1788541283.4993777
390721,2.267101526260376,1788541283.6699374
390722,2.2296879291534424,1788541283.8394547
390723,2.2908284664154053,1788541284.0110626
390724,2.3048911094665527,1788541284.1818118
390725,2.212484836578369,1788541284.3517723
390726,2.2854268550872803,1788541284.5236611
390727,2.229498863220215,1788541284.6940384
390728,2.2980756759643555,1788541284.8669634
390729,2.3439009189605713,1788541285.0364857
390730,2.279683828353882,1788541285.210342
390731,2.284769296646118,1788541285.3806372
390732,2.294555187225342,1788541285.552215
390733,2.31870174407959,1788541285.7246375
390734,2.3801822662353516,1788541285.895826
390735,2.2881197929382324,1788541286.0678663
390736,2.2772462368011475,1788541286.2382565
390737,2.270923376083374,1788541286.4104574
390738,2.2801215648651123,1788541286.5805168
390739,2.3603358268737793,1788541286.7516744
390740,2.302180767059326,1788541286.9223444
390741,2.298593521118164,1788541287.091868
390742,2.3355040550231934,1788541287.2640002
390743,2.303302526473999,1788541287.4343476
390744,2.2711057662963867,1788541287.607134
390745,2.259769916534424,1788541287.7780867
390746,2.289811611175537,1788541287.9502642
390747,2.362590789794922,1788541288.1216843
390748,2.339635133743286,1788541288.2930195
390749,2.315094470977783,1788541288.4652035
390750,2.292675495147705,1788541288.636093
390751,2.2193286418914795,1788541288.8075674
390752,2.2109270095825195,1788541288.9777987
390753,2.307723045349121,1788541289.1489446
390754,2.2889485359191895,1788541289.3211107
390755,2.2512927055358887,1788541289.4919586
390756,2.2623088359832764,1788541289.6657386
390757,2.2111423015594482,1788541289.8355424
390758,2.3451499938964844,1788541290.007788
390759,2.3293612003326416,1788541290.1766036
390760,2.256556510925293,1788541290.348451
390761,2.294062614440918,1788541290.51917
390762,2.341557741165161,1788541290.6887212
390763,2.2993528842926025,1788541290.8593805
390764,2.2616689205169678,1788541291.0289514
390765,2.335005044937134,1788541291.1984787
390766,2.2599430084228516,1788541291.3709595
390767,2.3204498291015625,1788541291.5437346
390768,2.3215982913970947,1788541291.7158835
390769,2.271299362182617,1788541291.8858929
390770,2.262101888656616,1788541292.05679
390771,2.3263237476348877,1788541292.2274902
390772,2.252267360687256,1788541292.3979943
390773,2.2671587467193604,1788541292.5695086
390774,2.344108819961548,1788541292.7394714
390775,2.30588698387146,1788541292.9113486
390776,2.2794435024261475,1788541293.080302
390777,2.275057792663574,1788541293.253339
390778,2.322965145111084,1788541293.424467
390779,2.2376506328582764,1788541293.5948274
390780,2.3995914459228516,1788541293.7663577
390781,2.219433069229126,1788541293.9366517
390782,2.324738025665283,1788541294.1090212
390783,2.234968423843384,1788541294.2783926
390784,2.3129208087921143,1788541294.4484637
390785,2.268749713897705,1788541294.623442
390786,2.2671570777893066,1788541294.7967296
390787,2.314655303955078,1788541294.9693482
390788,2.2608792781829834,1788541295.1405163
390789,2.2866263389587402,1788541295.3132606
390790,2.360621452331543,1788541295.4862437
390791,2.2767109870910645,1788541295.6571283
390792,2.2510788440704346,1788541295.827232
390793,2.331927537918091,1788541295.9985116
390794,2.3215746879577637,1788541296.168409
390795,2.277662515640259,1788541296.3413537
390796,2.2730865478515625,1788541296.5117717
390797,2.26521372795105,1788541296.682991
390798,2.2735095024108887,1788541296.853751
390799,2.2121407985687256,1788541297.0237622
390800,2.266456127166748,1788541297.1960487
390801,2.3242406845092773,1788541298.8231387
