step,train_loss
258223,2.312284231185913
258224,2.3243062496185303
258225,2.282606840133667
258226,2.3296871185302734
258227,2.2880966663360596
258228,2.288892984390259
258229,2.3264496326446533
258230,2.3484063148498535
258231,2.327768087387085
258232,2.3470425605773926
258233,2.280609130859375
258234,2.3315436840057373
258235,2.3263752460479736
258236,2.2768421173095703
258237,2.314366102218628
258238,2.279602289199829
258239,2.2697770595550537
258240,2.2889320850372314
258241,2.333662271499634
258242,2.288339614868164
258243,2.3901474475860596
258244,2.28120493888855
258245,2.3328282833099365
258246,2.289383888244629
258247,2.366553544998169
258248,2.301901340484619
258249,2.299160957336426
258250,2.2705326080322266
258251,2.316404342651367
258252,2.3470540046691895
258253,2.4036476612091064
258254,2.2785770893096924
258255,2.235774278640747
258256,2.2966504096984863
258257,2.30288028717041
258258,2.3131368160247803
258259,2.3663315773010254
258260,2.2721657752990723
258261,2.2974159717559814
258262,2.3542098999023438
258263,2.2971105575561523
258264,2.326732635498047
258265,2.2748594284057617
258266,2.336028575897217
258267,2.3237650394439697
258268,2.2348122596740723
258269,2.3157784938812256
258270,2.3099074363708496
258271,2.3084163665771484
258272,2.351572275161743
258273,2.2974350452423096
258274,2.330557107925415
258275,2.3538739681243896
258276,2.35990047454834
258277,2.300327777862549
258278,2.2650766372680664
258279,2.29298734664917
258280,2.310016393661499
258281,2.325453519821167
258282,2.3131518363952637
258283,2.3183157444000244
258284,2.2661948204040527
258285,2.355473518371582
258286,2.3590877056121826
258287,2.326993465423584
258288,2.3651845455169678
258289,2.297935962677002
258290,2.341189384460449
258291,2.356794834136963
258292,2.3645975589752197
258293,2.38049578666687
258294,2.3511948585510254
258295,2.3231236934661865
258296,2.3160793781280518
258297,2.257049083709717
258298,2.314913034439087
258299,2.3111519813537598
258300,2.3207149505615234
258301,2.2572269439697266
258302,2.300816297531128
258303,2.2800912857055664
258304,2.273359775543213
258305,2.325497627258301
258306,2.3370394706726074
258307,2.3322360515594482
258308,2.3424131870269775
258309,2.266489028930664
258310,2.3247902393341064
258311,2.3904221057891846
258312,2.334247589111328
258313,2.279811382293701
258314,2.330080509185791
258315,2.3611929416656494
258316,2.31730055809021
258317,2.364039897918701
258318,2.31237530708313
258319,2.325148105621338
258320,2.3150553703308105
258321,2.3510303497314453
258322,2.3497650623321533
258323,2.3087220191955566
258324,2.271294116973877
258325,2.2792348861694336
258326,2.3763210773468018
258327,2.313537836074829
258328,2.3123397827148438
258329,2.2844135761260986
258330,2.3716330528259277
258331,2.3220877647399902
258332,2.2850403785705566
258333,2.369127035140991
258334,2.3626646995544434
258335,2.3525476455688477
258336,2.361180067062378
258337,2.319739818572998
258338,2.2779834270477295
258339,2.353161573410034
258340,2.3140580654144287
258341,2.3039770126342773
258342,2.318401336669922
258343,2.3170652389526367
258344,2.3211028575897217
258345,2.334486246109009
258346,2.293879270553589
258347,2.262617349624634
258348,2.2347986698150635
258349,2.3450303077697754
258350,2.3734335899353027
258351,2.3408758640289307
258352,2.2995553016662598
258353,2.313642740249634
258354,2.272181749343872
258355,2.316439628601074
258356,2.3339924812316895
258357,2.288450002670288
258358,2.3582451343536377
258359,2.316955089569092
258360,2.3616490364074707
258361,2.328007936477661
258362,2.3184564113616943
258363,2.377185106277466
258364,2.300597906112671
258365,2.336099147796631
258366,2.3135457038879395
258367,2.36922025680542
258368,2.2852783203125
258369,2.347994804382324
258370,2.2867064476013184
258371,2.2906382083892822
258372,2.303920030593872
258373,2.2922205924987793
258374,2.3130710124969482
258375,2.3001632690429688
258376,2.291503667831421
258377,2.2994537353515625
258378,2.3246312141418457
258379,2.236264944076538
258380,2.265472173690796
258381,2.305377721786499
258382,2.3328051567077637
258383,2.268009901046753
258384,2.346966505050659
258385,2.3168859481811523
258386,2.346809148788452
258387,2.3358662128448486
258388,2.3224236965179443
258389,2.3473942279815674
258390,2.2874388694763184
258391,2.375138998031616
258392,2.280402898788452
258393,2.2715792655944824
258394,2.405972719192505
258395,2.3953747749328613
258396,2.3406150341033936
258397,2.346400022506714
258398,2.367652416229248
258399,2.2791926860809326
258400,2.3816800117492676
258401,2.324375867843628
258402,2.3246970176696777
258403,2.3538050651550293
258404,2.308684825897217
258405,2.3049328327178955
258406,2.335500955581665
258407,2.2840590476989746
258408,2.3915951251983643
258409,2.3313584327697754
258410,2.2510826587677
258411,2.3383359909057617
258412,2.350482940673828
258413,2.3096117973327637
258414,2.247321844100952
258415,2.365720748901367
258416,2.3034541606903076
258417,2.265953302383423
258418,2.3736677169799805
258419,2.351072311401367
258420,2.3164725303649902
258421,2.309093952178955
258422,2.279320001602173
258423,2.3280725479125977
258424,2.2634265422821045
258425,2.347816228866577
258426,2.286698579788208
258427,2.28141713142395
258428,2.3397016525268555
258429,2.260483503341675
258430,2.3983569145202637
258431,2.2344553470611572
258432,2.353610038757324
258433,2.283997058868408
258434,2.2992310523986816
258435,2.2531518936157227
258436,2.3017578125
258437,2.2590858936309814
258438,2.36038875579834
258439,2.43917179107666
258440,2.2858893871307373
258441,2.3342175483703613
258442,2.292879819869995
258443,2.254143238067627
258444,2.286931276321411
258445,2.2559640407562256
258446,2.348198652267456
258447,2.307814121246338
258448,2.3524415493011475
258449,2.2904131412506104
258450,2.3356189727783203
258451,2.377804756164551
258452,2.3765506744384766
258453,2.2422425746917725
258454,2.3328535556793213
258455,2.2996883392333984
258456,2.280571699142456
258457,2.341052293777466
258458,2.32570481300354
258459,2.2598958015441895
258460,2.3085756301879883
258461,2.3148040771484375
258462,2.3299355506896973
258463,2.3681511878967285
258464,2.360326051712036
258465,2.3241126537323
258466,2.23297119140625
258467,2.366659164428711
258468,2.335766077041626
258469,2.310368061065674
258470,2.326348304748535
258471,2.32792592048645
258472,2.2588202953338623
258473,2.35298490524292
258474,2.345623016357422
258475,2.3648502826690674
258476,2.291571855545044
258477,2.3296139240264893
258478,2.2967875003814697
258479,2.321237087249756
258480,2.2721261978149414
258481,2.3761048316955566
258482,2.3317677974700928
258483,2.3283355236053467
258484,2.229511022567749
258485,2.3029654026031494
258486,2.381563901901245
258487,2.3435113430023193
258488,2.333097219467163
258489,2.3239386081695557
258490,2.2769551277160645
258491,2.337247848510742
258492,2.296928882598877
258493,2.439840078353882
258494,2.3383545875549316
258495,2.379629135131836
258496,2.2703497409820557
258497,2.4168765544891357
258498,2.3875350952148438
258499,2.2821130752563477
258500,2.3571114540100098
258501,2.359858989715576
258502,2.3320696353912354
258503,2.3908209800720215
258504,2.3414785861968994
258505,2.3864586353302
258506,2.3593082427978516
258507,2.2889862060546875
258508,2.281874895095825
258509,2.330639123916626
258510,2.31237530708313
258511,2.321199417114258
258512,2.303270101547241
258513,2.287410020828247
258514,2.3098831176757812
258515,2.2739827632904053
258516,2.30324387550354
258517,2.2797908782958984
258518,2.294679641723633
258519,2.3372349739074707
258520,2.305293560028076
258521,2.2930915355682373
258522,2.2488903999328613
258523,2.382884979248047
258524,2.371002435684204
258525,2.314000129699707
258526,2.365431785583496
258527,2.3489034175872803
258528,2.294112205505371
258529,2.3547019958496094
258530,2.2954249382019043
258531,2.3327276706695557
258532,2.290839910507202
258533,2.318497657775879
258534,2.3438172340393066
258535,2.3366858959198
258536,2.244790554046631
258537,2.3362932205200195
258538,2.281820297241211
258539,2.406893491744995
258540,2.3445684909820557
258541,2.404547929763794
258542,2.361065149307251
258543,2.350325107574463
258544,2.324509620666504
258545,2.305891275405884
258546,2.28503680229187
258547,2.2830066680908203
258548,2.3603827953338623
258549,2.2643120288848877
258550,2.3040084838867188
258551,2.271507740020752
258552,2.2730789184570312
258553,2.2264766693115234
258554,2.2838737964630127
258555,2.325266122817993
258556,2.290919303894043
258557,2.3261241912841797
258558,2.2352285385131836
258559,2.394904136657715
258560,2.298586130142212
258561,2.3278002738952637
258562,2.300450086593628
258563,2.33158802986145
258564,2.3442208766937256
258565,2.345057487487793
258566,2.3605847358703613
258567,2.333998203277588
258568,2.268512487411499
258569,2.339604139328003
258570,2.3153655529022217
258571,2.3571887016296387
258572,2.287093162536621
258573,2.3043532371520996
258574,2.327442169189453
258575,2.326340913772583
258576,2.308265209197998
258577,2.358656644821167
258578,2.3297576904296875
258579,2.3609044551849365
258580,2.275792121887207
258581,2.333418846130371
258582,2.296790599822998
258583,2.3906054496765137
258584,2.2842681407928467
258585,2.244379758834839
258586,2.2522308826446533
258587,2.344630718231201
258588,2.293926477432251
258589,2.2918074131011963
258590,2.3185887336730957
258591,2.3235087394714355
258592,2.356952428817749
258593,2.3003807067871094
258594,2.352108955383301
258595,2.3711135387420654
258596,2.3629817962646484
258597,2.3318681716918945
258598,2.3484463691711426
258599,2.27946138381958
258600,2.29984188079834
258601,2.3399817943573
258602,2.3226261138916016
258603,2.2895708084106445
258604,2.3225388526916504
258605,2.2990894317626953
258606,2.309680700302124
258607,2.3157196044921875
258608,2.3593733310699463
258609,2.2838375568389893
258610,2.2767245769500732
258611,2.4045491218566895
258612,2.31311297416687
258613,2.3259456157684326
258614,2.2676777839660645
258615,2.330375909805298
258616,2.392843723297119
258617,2.2808682918548584
258618,2.3733580112457275
258619,2.3574371337890625
258620,2.2886695861816406
258621,2.327578067779541
258622,2.3041179180145264
258623,2.3286192417144775
258624,2.386312961578369
258625,2.358365058898926
258626,2.2672653198242188
258627,2.2924258708953857
258628,2.3014047145843506
258629,2.3470187187194824
258630,2.325186014175415
258631,2.259050130844116
258632,2.2787654399871826
258633,2.210327625274658
258634,2.231788158416748
258635,2.2911155223846436
258636,2.2741150856018066
258637,2.2419731616973877
258638,2.2956106662750244
258639,2.3063247203826904
258640,2.2777764797210693
258641,2.392354965209961
258642,2.2871344089508057
258643,2.298534870147705
258644,2.345398426055908
258645,2.297607183456421
258646,2.36488676071167
258647,2.2999510765075684
258648,2.339540958404541
258649,2.2463133335113525
258650,2.3340964317321777
258651,2.250309467315674
258652,2.2928478717803955
258653,2.3826799392700195
258654,2.282059669494629
258655,2.3842012882232666
258656,2.3712050914764404
258657,2.336466073989868
258658,2.327833652496338
258659,2.2518444061279297
258660,2.3302853107452393
258661,2.2919249534606934
258662,2.288958787918091
258663,2.356170654296875
258664,2.378617763519287
258665,2.318117380142212
258666,2.359001874923706
258667,2.2759439945220947
258668,2.2497196197509766
258669,2.2789032459259033
258670,2.2838473320007324
258671,2.3338539600372314
258672,2.34543514251709
258673,2.3336784839630127
258674,2.3527743816375732
258675,2.309593915939331
258676,2.290738821029663
258677,2.287379264831543
258678,2.3326575756073
258679,2.311267375946045
258680,2.3410420417785645
258681,2.2863433361053467
258682,2.237332582473755
258683,2.3548638820648193
258684,2.2831978797912598
258685,2.34298038482666
258686,2.3139772415161133
258687,2.3783457279205322
258688,2.324432611465454
258689,2.2819275856018066
258690,2.306868553161621
258691,2.331982135772705
258692,2.339925527572632
258693,2.3747851848602295
258694,2.305830240249634
258695,2.30623459815979
258696,2.315138101577759
258697,2.235767126083374
258698,2.330456495285034
258699,2.2903356552124023
258700,2.318164587020874
258701,2.365238904953003
258702,2.3238582611083984
258703,2.2929577827453613
258704,2.2813663482666016
258705,2.3249452114105225
258706,2.337709903717041
258707,2.3460960388183594
258708,2.2547991275787354
258709,2.3081846237182617
258710,2.3577535152435303
258711,2.3224375247955322
258712,2.329993963241577
258713,2.294609546661377
258714,2.363110303878784
258715,2.3210291862487793
258716,2.201599597930908
258717,2.3886466026306152
258718,2.2809174060821533
258719,2.3349456787109375
258720,2.259638786315918
258721,2.353257656097412
258722,2.3397305011749268
258723,2.4040589332580566
258724,2.2788569927215576
258725,2.2965147495269775
258726,2.2590818405151367
258727,2.3014681339263916
258728,2.3117282390594482
258729,2.2875900268554688
258730,2.311431407928467
258731,2.267829179763794
258732,2.338238477706909
258733,2.383178472518921
258734,2.2707557678222656
258735,2.2805495262145996
258736,2.325951337814331
258737,2.3115859031677246
258738,2.2829601764678955
258739,2.3127529621124268
258740,2.397226095199585
258741,2.307615041732788
258742,2.275258779525757
258743,2.286503553390503
258744,2.3233251571655273
258745,2.3286921977996826
258746,2.3348581790924072
258747,2.3097991943359375
258748,2.2331244945526123
258749,2.323345184326172
258750,2.1947288513183594
258751,2.272724151611328
258752,2.2570641040802
258753,2.2798311710357666
258754,2.3504679203033447
258755,2.3465123176574707
258756,2.2667338848114014
258757,2.3197031021118164
258758,2.285017490386963
258759,2.3671302795410156
258760,2.414976119995117
258761,2.393918037414551
258762,2.380328893661499
258763,2.347329616546631
258764,2.3582916259765625
258765,2.324768543243408
258766,2.3413825035095215
258767,2.3439791202545166
258768,2.3716931343078613
258769,2.3192410469055176
258770,2.3133890628814697
258771,2.3158299922943115
258772,2.330092668533325
258773,2.316744565963745
258774,2.3344454765319824
258775,2.3519232273101807
258776,2.3230350017547607
258777,2.3430609703063965
258778,2.3353233337402344
258779,2.350076913833618
258780,2.330838203430176
258781,2.344390869140625
258782,2.391648054122925
258783,2.3015236854553223
258784,2.3017053604125977
258785,2.312100648880005
258786,2.3633062839508057
258787,2.2925264835357666
258788,2.3198161125183105
258789,2.2903473377227783
258790,2.301626205444336
258791,2.310025691986084
258792,2.358699321746826
258793,2.3186562061309814
258794,2.303816318511963
258795,2.261687994003296
258796,2.255714178085327
258797,2.2964444160461426
258798,2.424710512161255
258799,2.3713300228118896
258800,2.301170825958252
258801,2.3263323307037354
258802,2.2994353771209717
258803,2.4352989196777344
258804,2.273865222930908
258805,2.3449831008911133
258806,2.2769298553466797
258807,2.389658212661743
258808,2.3498051166534424
258809,2.3190579414367676
258810,2.3941664695739746
258811,2.303340435028076
258812,2.3067288398742676
258813,2.3426876068115234
258814,2.3085827827453613
258815,2.2527759075164795
258816,2.330368995666504
258817,2.380504846572876
258818,2.347576379776001
258819,2.367016315460205
258820,2.327852964401245
258821,2.347458839416504
258822,2.3349878787994385
258823,2.3440704345703125
258824,2.3604953289031982
258825,2.346641778945923
258826,2.348538637161255
258827,2.3191330432891846
258828,2.3456051349639893
258829,2.331329822540283
258830,2.3480944633483887
258831,2.3556571006774902
258832,2.2868974208831787
258833,2.3247601985931396
258834,2.381373882293701
258835,2.366137981414795
258836,2.352059841156006
258837,2.3715386390686035
258838,2.3563294410705566
258839,2.35461163520813
258840,2.318258047103882
258841,2.2856807708740234
258842,2.2905690670013428
258843,2.3421640396118164
258844,2.2813515663146973
258845,2.370943069458008
258846,2.368847370147705
258847,2.248342990875244
258848,2.3826258182525635
258849,2.3933942317962646
258850,2.2929911613464355
258851,2.3811304569244385
258852,2.2685835361480713
258853,2.317735195159912
258854,2.2880313396453857
258855,2.315452814102173
258856,2.2274975776672363
258857,2.3221449851989746
258858,2.3494272232055664
258859,2.368802309036255
258860,2.333742618560791
258861,2.3193349838256836
258862,2.331223249435425
258863,2.2948222160339355
258864,2.3522682189941406
258865,2.34981632232666
258866,2.372096061706543
258867,2.344245672225952
258868,2.329493522644043
258869,2.288365125656128
258870,2.366448402404785
258871,2.333364725112915
258872,2.279794931411743
258873,2.2669873237609863
258874,2.345815896987915
258875,2.2703630924224854
258876,2.3117270469665527
258877,2.299725294113159
258878,2.3602685928344727
258879,2.381201982498169
258880,2.334867477416992
258881,2.357447385787964
258882,2.3138110637664795
258883,2.352125406265259
258884,2.3451318740844727
258885,2.280792713165283
258886,2.3031888008117676
258887,2.3197181224823
258888,2.3509013652801514
258889,2.30143141746521
258890,2.361842632293701
258891,2.3411123752593994
258892,2.3161187171936035
258893,2.316410541534424
258894,2.360116481781006
258895,2.344442129135132
258896,2.4037537574768066
258897,2.372258186340332
258898,2.359973669052124
258899,2.2950782775878906
258900,2.291564464569092
258901,2.4534997940063477
258902,2.3132150173187256
258903,2.360713481903076
258904,2.2736241817474365
258905,2.291186809539795
258906,2.3609066009521484
258907,2.336390733718872
258908,2.354910373687744
258909,2.270268440246582
258910,2.2882354259490967
258911,2.3106141090393066
258912,2.327545642852783
258913,2.3128371238708496
258914,2.3161652088165283
258915,2.3301608562469482
258916,2.2967135906219482
258917,2.372474193572998
258918,2.3242735862731934
258919,2.2501535415649414
258920,2.270081043243408
258921,2.3319716453552246
258922,2.3285274505615234
258923,2.2696759700775146
258924,2.2887349128723145
258925,2.3107402324676514
258926,2.243983745574951
258927,2.2674057483673096
258928,2.3233165740966797
258929,2.349384307861328
258930,2.3873023986816406
258931,2.312276601791382
258932,2.3515737056732178
258933,2.2951583862304688
258934,2.330057382583618
258935,2.2724881172180176
258936,2.2839150428771973
258937,2.2698259353637695
258938,2.346449613571167
258939,2.317254066467285
258940,2.3282885551452637
258941,2.31925368309021
258942,2.3566975593566895
258943,2.330665349960327
258944,2.300994873046875
258945,2.370778799057007
258946,2.358894109725952
258947,2.3940112590789795
258948,2.3496756553649902
258949,2.336272954940796
258950,2.338301658630371
258951,2.3227157592773438
258952,2.3209829330444336
258953,2.3387951850891113
258954,2.3643860816955566
258955,2.3371450901031494
258956,2.285393714904785
258957,2.262192726135254
258958,2.275294065475464
258959,2.345968246459961
258960,2.231328248977661
258961,2.3927619457244873
258962,2.340792179107666
258963,2.329829692840576
258964,2.343109130859375
258965,2.34975266456604
258966,2.2615485191345215
258967,2.256798267364502
258968,2.3900184631347656
258969,2.3562748432159424
258970,2.3050482273101807
258971,2.284410238265991
258972,2.40495228767395
258973,2.3847665786743164
258974,2.2501485347747803
258975,2.300809860229492
258976,2.3172988891601562
258977,2.2997846603393555
258978,2.306783437728882
258979,2.28501033782959
258980,2.286017894744873
258981,2.231336832046509
258982,2.3127572536468506
258983,2.33013916015625
258984,2.3305232524871826
258985,2.2566473484039307
258986,2.3492014408111572
258987,2.3022708892822266
258988,2.2898316383361816
258989,2.3323254585266113
258990,2.2855632305145264
258991,2.350379467010498
258992,2.355891466140747
258993,2.356668472290039
258994,2.2744863033294678
258995,2.2583208084106445
258996,2.2886669635772705
258997,2.3155157566070557
258998,2.2523255348205566
258999,2.3114211559295654
259000,2.3226499557495117
259001,2.244623899459839
259002,2.305309772491455
259003,2.361636161804199
259004,2.2873928546905518
259005,2.2249820232391357
259006,2.28057861328125
259007,2.2637128829956055
259008,2.251173973083496
259009,2.2996456623077393
259010,2.304898738861084
259011,2.357179641723633
259012,2.3514513969421387
259013,2.3237664699554443
259014,2.224644660949707
259015,2.2744743824005127
259016,2.3189644813537598
259017,2.3272390365600586
259018,2.336735248565674
259019,2.2957985401153564
259020,2.3504843711853027
259021,2.27264404296875
259022,2.3184449672698975
259023,2.333003520965576
259024,2.397045850753784
259025,2.306894302368164
259026,2.358616590499878
259027,2.349022388458252
259028,2.2729127407073975
259029,2.372300386428833
259030,2.347513437271118
259031,2.39371919631958
259032,2.3328609466552734
259033,2.3008813858032227
259034,2.286952495574951
259035,2.319734573364258
259036,2.3357748985290527
259037,2.3138973712921143
259038,2.255157947540283
259039,2.259445905685425
259040,2.3366246223449707
259041,2.3215179443359375
259042,2.2678322792053223
259043,2.3100242614746094
259044,2.265594482421875
259045,2.3339602947235107
259046,2.3399834632873535
259047,2.4050700664520264
259048,2.341822385787964
259049,2.3080036640167236
259050,2.3272719383239746
259051,2.320189952850342
259052,2.298034191131592
259053,2.16406512260437
259054,2.2770347595214844
259055,2.2536091804504395
259056,2.3165555000305176
259057,2.2768442630767822
259058,2.3285841941833496
259059,2.2921786308288574
259060,2.3008856773376465
259061,2.337143659591675
259062,2.324108362197876
259063,2.3529555797576904
259064,2.316978693008423
259065,2.2081973552703857
259066,2.3586039543151855
259067,2.2834184169769287
259068,2.2771847248077393
259069,2.3230831623077393
259070,2.3518009185791016
259071,2.295100212097168
259072,2.3873093128204346
259073,2.3071835041046143
259074,2.3545796871185303
259075,2.2986016273498535
259076,2.346041202545166
259077,2.281153678894043
259078,2.253323554992676
259079,2.344630479812622
259080,2.3411753177642822
259081,2.3243346214294434
259082,2.365427255630493
259083,2.328087329864502
259084,2.3199656009674072
259085,2.3372750282287598
259086,2.3450701236724854
259087,2.2933826446533203
259088,2.2934610843658447
259089,2.347520589828491
259090,2.3671724796295166
259091,2.3406336307525635
259092,2.3744375705718994
259093,2.3221750259399414
259094,2.327939987182617
259095,2.3280303478240967
259096,2.3149664402008057
259097,2.255112409591675
259098,2.292330265045166
259099,2.2961654663085938
259100,2.3552134037017822
259101,2.3799307346343994
259102,2.3136911392211914
259103,2.164430618286133
259104,2.3405721187591553
259105,2.283799648284912
259106,2.3247814178466797
259107,2.3510594367980957
259108,2.3815314769744873
259109,2.4202382564544678
259110,2.3357431888580322
259111,2.3189616203308105
259112,2.34928560256958
259113,2.2715559005737305
259114,2.33355712890625
259115,2.377969741821289
259116,2.3323864936828613
259117,2.3013010025024414
259118,2.303313970565796
259119,2.3390376567840576
259120,2.33084774017334
259121,2.3615312576293945
259122,2.308460235595703
259123,2.3126943111419678
259124,2.225860834121704
259125,2.3240807056427
259126,2.324538230895996
259127,2.328808546066284
259128,2.3234848976135254
259129,2.2729055881500244
259130,2.3286540508270264
259131,2.2821543216705322
259132,2.351139545440674
259133,2.221845865249634
259134,2.3111531734466553
259135,2.3534915447235107
259136,2.420996904373169
259137,2.3315443992614746
259138,2.280994176864624
259139,2.3737308979034424
259140,2.2954728603363037
259141,2.3004095554351807
259142,2.301682710647583
259143,2.323549509048462
259144,2.3190746307373047
259145,2.2907299995422363
259146,2.3299458026885986
259147,2.353360652923584
259148,2.3467891216278076
259149,2.2737081050872803
259150,2.308626890182495
259151,2.2945926189422607
259152,2.350515604019165
259153,2.2990405559539795
259154,2.3065528869628906
